,Value,Regime,Country,Field,Field2
1983-10-01,0.02752293577981657,REFLATION,US,INF_YOY,
1983-11-01,0.031632653061224536,REFLATION,US,INF_YOY,
1983-12-01,0.03787103377686796,REFLATION,US,INF_YOY,
1984-01-01,0.04290091930541351,REFLATION,US,INF_YOY,
1984-02-01,0.04693877551020398,REFLATION,US,INF_YOY,
1984-03-01,0.04892966360856277,REFLATION,US,INF_YOY,
1984-04-01,0.045546558704453455,DISINFLATION,US,INF_YOY,
1984-05-01,0.043346774193548265,DISINFLATION,US,INF_YOY,
1984-06-01,0.04325955734406439,DISINFLATION,US,INF_YOY,
1984-07-01,0.043086172344689366,DISINFLATION,US,INF_YOY,
1984-08-01,0.04295704295704317,DISINFLATION,US,INF_YOY,
1984-09-01,0.042828685258964105,DISINFLATION,US,INF_YOY,
1984-10-01,0.04265873015873023,DISINFLATION,US,INF_YOY,
1984-11-01,0.041543026706231556,DISINFLATION,US,INF_YOY,
1984-12-01,0.04043392504930954,DISINFLATION,US,INF_YOY,
1985-01-01,0.0352595494613126,DISINFLATION,US,INF_YOY,
1985-02-01,0.03606237816764146,DISINFLATION,US,INF_YOY,
1985-03-01,0.03790087463556846,DISINFLATION,US,INF_YOY,
1985-04-01,0.03581800580832528,DISINFLATION,US,INF_YOY,
1985-05-01,0.035748792270531515,DISINFLATION,US,INF_YOY,
1985-06-01,0.03664416586306651,DISINFLATION,US,INF_YOY,
1985-07-01,0.03458213256484166,DISINFLATION,US,INF_YOY,
1985-08-01,0.03352490421455934,DISINFLATION,US,INF_YOY,
1985-09-01,0.032473734479465,DISINFLATION,US,INF_YOY,
1985-10-01,0.032350142721217834,DISINFLATION,US,INF_YOY,
1985-11-01,0.03513770180436859,DISINFLATION,US,INF_YOY,
1985-12-01,0.03791469194312791,DISINFLATION,US,INF_YOY,
1986-01-01,0.039735099337748325,DISINFLATION,US,INF_YOY,
1986-02-01,0.0319849482596426,DISINFLATION,US,INF_YOY,
1986-03-01,0.021535580524344455,DISINFLATION,US,INF_YOY,
1986-04-01,0.015887850467289688,DISINFLATION,US,INF_YOY,
1986-05-01,0.01679104477611948,DISINFLATION,US,INF_YOY,
1986-06-01,0.017674418604651132,DISINFLATION,US,INF_YOY,
1986-07-01,0.01671309192200554,DISINFLATION,US,INF_YOY,
1986-08-01,0.01575532900834098,DISINFLATION,US,INF_YOY,
1986-09-01,0.01757631822386685,DISINFLATION,US,INF_YOY,
1986-10-01,0.015668202764977046,DISINFLATION,US,INF_YOY,
1986-11-01,0.012844036697247763,DISINFLATION,US,INF_YOY,
1986-12-01,0.01187214611872145,DISINFLATION,US,INF_YOY,
1987-01-01,0.01364877161055511,REFLATION,US,INF_YOY,
1987-02-01,0.019143117593436676,REFLATION,US,INF_YOY,
1987-03-01,0.028414298808432603,FIRE,US,INF_YOY,
1987-04-01,0.03679852805887762,FIRE,US,INF_YOY,
1987-05-01,0.03669724770642202,FIRE,US,INF_YOY,
1987-06-01,0.03747714808043878,FIRE,US,INF_YOY,
1987-07-01,0.03926940639269394,FIRE,US,INF_YOY,
1987-08-01,0.042883211678832245,FIRE,US,INF_YOY,
1987-09-01,0.042727272727272725,FIRE,US,INF_YOY,
1987-10-01,0.04355716878402904,FIRE,US,INF_YOY,
1987-11-01,0.04528985507246386,FIRE,US,INF_YOY,
1987-12-01,0.04332129963898912,FIRE,US,INF_YOY,
1988-01-01,0.04129263913824044,FIRE,US,INF_YOY,
1988-02-01,0.03935599284436497,FIRE,US,INF_YOY,
1988-03-01,0.03832442067736186,FIRE,US,INF_YOY,
1988-04-01,0.03992901508429458,FIRE,US,INF_YOY,
1988-05-01,0.03982300884955747,FIRE,US,INF_YOY,
1988-06-01,0.0396475770925111,FIRE,US,INF_YOY,
1988-07-01,0.04130052724077338,FIRE,US,INF_YOY,
1988-08-01,0.04111986001749779,FIRE,US,INF_YOY,
1988-09-01,0.04184829991281602,FIRE,US,INF_YOY,
1988-10-01,0.04260869565217407,FIRE,US,INF_YOY,
1988-11-01,0.04246100519930662,FIRE,US,INF_YOY,
1988-12-01,0.044117647058823595,FIRE,US,INF_YOY,
1989-01-01,0.04482758620689653,FIRE,US,INF_YOY,
1989-02-01,0.04647160068846801,FIRE,US,INF_YOY,
1989-03-01,0.04892703862660941,FIRE,US,INF_YOY,
1989-04-01,0.05034129692832767,FIRE,US,INF_YOY,
1989-05-01,0.052765957446808454,FIRE,US,INF_YOY,
1989-06-01,0.051694915254237195,FIRE,US,INF_YOY,
1989-07-01,0.05063291139240511,FIRE,US,INF_YOY,
1989-08-01,0.04621848739495804,FIRE,US,INF_YOY,
1989-09-01,0.04435146443514637,FIRE,US,INF_YOY,
1989-10-01,0.04587155963302747,FIRE,US,INF_YOY,
1989-11-01,0.046550290939318506,FIRE,US,INF_YOY,
1989-12-01,0.046396023198011616,FIRE,US,INF_YOY,
1990-01-01,0.051980198019802026,FIRE,US,INF_YOY,
1990-02-01,0.05263157894736836,FIRE,US,INF_YOY,
1990-03-01,0.05237315875613735,FIRE,US,INF_YOY,
1990-04-01,0.04711616571892785,FIRE,US,INF_YOY,
1990-05-01,0.043654001616814764,FIRE,US,INF_YOY,
1990-06-01,0.04673650282030639,FIRE,US,INF_YOY,
1990-07-01,0.04819277108433728,FIRE,US,INF_YOY,
1990-08-01,0.05702811244979911,FIRE,US,INF_YOY,
1990-09-01,0.06169871794871806,FIRE,US,INF_YOY,
1990-10-01,0.06379585326953752,FIRE,US,INF_YOY,
1990-11-01,0.06195393169181873,DISINFLATION,US,INF_YOY,
1990-12-01,0.06254948535233562,DISINFLATION,US,INF_YOY,
1991-01-01,0.05647058823529405,DISINFLATION,US,INF_YOY,
1991-02-01,0.05312500000000009,DISINFLATION,US,INF_YOY,
1991-03-01,0.04821150855365497,DISINFLATION,US,INF_YOY,
1991-04-01,0.04809930178432875,DISINFLATION,US,INF_YOY,
1991-05-01,0.05034856700232382,DISINFLATION,US,INF_YOY,
1991-06-01,0.046959199384141614,DISINFLATION,US,INF_YOY,
1991-07-01,0.04367816091954024,DISINFLATION,US,INF_YOY,
1991-08-01,0.03799392097264431,DISINFLATION,US,INF_YOY,
1991-09-01,0.03396226415094339,DISINFLATION,US,INF_YOY,
1991-10-01,0.028485757121439192,DISINFLATION,US,INF_YOY,
1991-11-01,0.030665669409125185,DISINFLATION,US,INF_YOY,
1991-12-01,0.02980625931445613,DISINFLATION,US,INF_YOY,
1992-01-01,0.02672605790645899,DISINFLATION,US,INF_YOY,
1992-02-01,0.028189910979228294,DISINFLATION,US,INF_YOY,
1992-03-01,0.03189910979228472,DISINFLATION,US,INF_YOY,
1992-04-01,0.031828275351591495,DISINFLATION,US,INF_YOY,
1992-05-01,0.030235988200590036,DISINFLATION,US,INF_YOY,
1992-06-01,0.030147058823529305,DISINFLATION,US,INF_YOY,
1992-07-01,0.031571218795888534,DISINFLATION,US,INF_YOY,
1992-08-01,0.030746705710102518,DISINFLATION,US,INF_YOY,
1992-09-01,0.029927007299270114,DISINFLATION,US,INF_YOY,
1992-10-01,0.03279883381924198,DISINFLATION,US,INF_YOY,
1992-11-01,0.031204644412191396,DISINFLATION,US,INF_YOY,
1992-12-01,0.02966714905933454,DISINFLATION,US,INF_YOY,
1993-01-01,0.03253796095444694,DISINFLATION,US,INF_YOY,
1993-02-01,0.032467532467532534,DISINFLATION,US,INF_YOY,
1993-03-01,0.030194104960460155,DISINFLATION,US,INF_YOY,
1993-04-01,0.031563845050215145,DISINFLATION,US,INF_YOY,
1993-05-01,0.0322118826055835,DISINFLATION,US,INF_YOY,
1993-06-01,0.029978586723768963,DISINFLATION,US,INF_YOY,
1993-07-01,0.028469750889679624,DISINFLATION,US,INF_YOY,
1993-08-01,0.02840909090909083,DISINFLATION,US,INF_YOY,
1993-09-01,0.027639971651311157,DISINFLATION,US,INF_YOY,
1993-10-01,0.02752293577981657,DISINFLATION,US,INF_YOY,
1993-11-01,0.027445460942997935,DISINFLATION,US,INF_YOY,
1993-12-01,0.028109627547435068,DISINFLATION,US,INF_YOY,
1994-01-01,0.02450980392156854,DISINFLATION,US,INF_YOY,
1994-02-01,0.02515723270440251,DISINFLATION,US,INF_YOY,
1994-03-01,0.026517794836008246,DISINFLATION,US,INF_YOY,
1994-04-01,0.02364394993045882,DISINFLATION,US,INF_YOY,
1994-05-01,0.02288488210818307,DISINFLATION,US,INF_YOY,
1994-06-01,0.02494802494802495,DISINFLATION,US,INF_YOY,
1994-07-01,0.0269896193771626,DISINFLATION,US,INF_YOY,
1994-08-01,0.02900552486187835,DISINFLATION,US,INF_YOY,
1994-09-01,0.02965517241379323,DISINFLATION,US,INF_YOY,
1994-10-01,0.026098901098901228,DISINFLATION,US,INF_YOY,
1994-11-01,0.026027397260274032,DISINFLATION,US,INF_YOY,
1994-12-01,0.02597402597402576,DISINFLATION,US,INF_YOY,
1995-01-01,0.028708133971291794,DISINFLATION,US,INF_YOY,
1995-02-01,0.02862985685071595,DISINFLATION,US,INF_YOY,
1995-03-01,0.027872195785180187,DISINFLATION,US,INF_YOY,
1995-04-01,0.03125000000000022,DISINFLATION,US,INF_YOY,
1995-05-01,0.031186440677966054,DISINFLATION,US,INF_YOY,
1995-06-01,0.030425963488843744,DISINFLATION,US,INF_YOY,
1995-07-01,0.028301886792452713,DISINFLATION,US,INF_YOY,
1995-08-01,0.026174496644295386,DISINFLATION,US,INF_YOY,
1995-09-01,0.0254521098459477,DISINFLATION,US,INF_YOY,
1995-10-01,0.027443105756358666,DISINFLATION,US,INF_YOY,
1995-11-01,0.02603471295060067,DISINFLATION,US,INF_YOY,
1995-12-01,0.025316455696202667,DISINFLATION,US,INF_YOY,
1996-01-01,0.027906976744185963,DISINFLATION,US,INF_YOY,
1996-02-01,0.02717031146454607,DISINFLATION,US,INF_YOY,
1996-03-01,0.028439153439153486,DISINFLATION,US,INF_YOY,
1996-04-01,0.02832674571805005,DISINFLATION,US,INF_YOY,
1996-05-01,0.02827087442472065,DISINFLATION,US,INF_YOY,
1996-06-01,0.028215223097112663,DISINFLATION,US,INF_YOY,
1996-07-01,0.028833551769331667,DISINFLATION,US,INF_YOY,
1996-08-01,0.028122956180510084,DISINFLATION,US,INF_YOY,
1996-09-01,0.030045721750489918,DISINFLATION,US,INF_YOY,
1996-10-01,0.030618892508143203,DISINFLATION,US,INF_YOY,
1996-11-01,0.03253090435914108,DISINFLATION,US,INF_YOY,
1996-12-01,0.03378817413905133,DISINFLATION,US,INF_YOY,
1997-01-01,0.030381383322559907,DISINFLATION,US,INF_YOY,
1997-02-01,0.030322580645161246,DISINFLATION,US,INF_YOY,
1997-03-01,0.027652733118971096,DISINFLATION,US,INF_YOY,
1997-04-01,0.02434336963484962,DISINFLATION,US,INF_YOY,
1997-05-01,0.02237851662404089,DISINFLATION,US,INF_YOY,
1997-06-01,0.02233567326100827,DISINFLATION,US,INF_YOY,
1997-07-01,0.021656050955414008,DISINFLATION,US,INF_YOY,
1997-08-01,0.022900763358778775,DISINFLATION,US,INF_YOY,
1997-09-01,0.0221940393151554,DISINFLATION,US,INF_YOY,
1997-10-01,0.020859671302149163,DISINFLATION,US,INF_YOY,
1997-11-01,0.018903591682419618,DISINFLATION,US,INF_YOY,
1997-12-01,0.016970458830924073,DISINFLATION,US,INF_YOY,
1998-01-01,0.016311166875784044,DISINFLATION,US,INF_YOY,
1998-02-01,0.01440200375704448,DISINFLATION,US,INF_YOY,
1998-03-01,0.013767209011263937,DISINFLATION,US,INF_YOY,
1998-04-01,0.014383989993745905,REFLATION,US,INF_YOY,
1998-05-01,0.016885553470919357,REFLATION,US,INF_YOY,
1998-06-01,0.01622971285892638,REFLATION,US,INF_YOY,
1998-07-01,0.0174563591022443,REFLATION,US,INF_YOY,
1998-08-01,0.016169154228855787,REFLATION,US,INF_YOY,
1998-09-01,0.014267990074441794,REFLATION,US,INF_YOY,
1998-10-01,0.014860681114551078,REFLATION,US,INF_YOY,
1998-11-01,0.014842300556586308,REFLATION,US,INF_YOY,
1998-12-01,0.01606922126081578,REFLATION,US,INF_YOY,
1999-01-01,0.016666666666666607,REFLATION,US,INF_YOY,
1999-02-01,0.016666666666666607,REFLATION,US,INF_YOY,
1999-03-01,0.01728395061728394,REFLATION,US,INF_YOY,
1999-04-01,0.02281134401972884,REFLATION,US,INF_YOY,
1999-05-01,0.02091020910209096,REFLATION,US,INF_YOY,
1999-06-01,0.019656019656019597,REFLATION,US,INF_YOY,
1999-07-01,0.021446078431372584,REFLATION,US,INF_YOY,
1999-08-01,0.022643818849449104,REFLATION,US,INF_YOY,
1999-09-01,0.02629969418960254,REFLATION,US,INF_YOY,
1999-10-01,0.0256253813300793,REFLATION,US,INF_YOY,
1999-11-01,0.026203534430225606,REFLATION,US,INF_YOY,
1999-12-01,0.02676399026763998,REFLATION,US,INF_YOY,
2000-01-01,0.02792956891317555,REFLATION,US,INF_YOY,
2000-02-01,0.032179720704310855,REFLATION,US,INF_YOY,
2000-03-01,0.03762135922330101,REFLATION,US,INF_YOY,
2000-04-01,0.03013863773357439,DISINFLATION,US,INF_YOY,
2000-05-01,0.031325301204819134,DISINFLATION,US,INF_YOY,
2000-06-01,0.03734939759036138,DISINFLATION,US,INF_YOY,
2000-07-01,0.03599280143971195,DISINFLATION,US,INF_YOY,
2000-08-01,0.033512866546977715,DISINFLATION,US,INF_YOY,
2000-09-01,0.0345649582836709,DISINFLATION,US,INF_YOY,
2000-10-01,0.03450327186198687,DISINFLATION,US,INF_YOY,
2000-11-01,0.03444180522565321,DISINFLATION,US,INF_YOY,
2000-12-01,0.03436018957345954,DISINFLATION,US,INF_YOY,
2001-01-01,0.037212049616065945,DISINFLATION,US,INF_YOY,
2001-02-01,0.03529411764705892,DISINFLATION,US,INF_YOY,
2001-03-01,0.029824561403508643,DISINFLATION,US,INF_YOY,
2001-04-01,0.03218256290228205,DISINFLATION,US,INF_YOY,
2001-05-01,0.035630841121495394,DISINFLATION,US,INF_YOY,
2001-06-01,0.03193960511033689,DISINFLATION,US,INF_YOY,
2001-07-01,0.027214823393167498,DISINFLATION,US,INF_YOY,
2001-08-01,0.027214823393167498,DISINFLATION,US,INF_YOY,
2001-09-01,0.025921658986175045,DISINFLATION,US,INF_YOY,
2001-10-01,0.02127659574468077,DISINFLATION,US,INF_YOY,
2001-11-01,0.01894374282433997,DISINFLATION,US,INF_YOY,
2001-12-01,0.01603665521191311,DISINFLATION,US,INF_YOY,
2002-01-01,0.011958997722095743,DISINFLATION,US,INF_YOY,
2002-02-01,0.011363636363636465,DISINFLATION,US,INF_YOY,
2002-03-01,0.013628620102214661,DISINFLATION,US,INF_YOY,
2002-04-01,0.01643990929705219,DISINFLATION,US,INF_YOY,
2002-05-01,0.012408347433727984,DISINFLATION,US,INF_YOY,
2002-06-01,0.010692177827799743,DISINFLATION,US,INF_YOY,
2002-07-01,0.01465614430665152,REFLATION,US,INF_YOY,
2002-08-01,0.01747463359639223,REFLATION,US,INF_YOY,
2002-09-01,0.01516002245929271,REFLATION,US,INF_YOY,
2002-10-01,0.020270270270270174,REFLATION,US,INF_YOY,
2002-11-01,0.022535211267605604,REFLATION,US,INF_YOY,
2002-12-01,0.024802705749718212,REFLATION,US,INF_YOY,
2003-01-01,0.02757456387169399,REFLATION,US,INF_YOY,
2003-02-01,0.03146067415730336,REFLATION,US,INF_YOY,
2003-03-01,0.03025210084033625,REFLATION,US,INF_YOY,
2003-04-01,0.02175125488008911,REFLATION,US,INF_YOY,
2003-05-01,0.018941504178273005,REFLATION,US,INF_YOY,
2003-06-01,0.01948775055679297,REFLATION,US,INF_YOY,
2003-07-01,0.020555555555555438,REFLATION,US,INF_YOY,
2003-08-01,0.02216066481994461,REFLATION,US,INF_YOY,
2003-09-01,0.02378318584070782,REFLATION,US,INF_YOY,
2003-10-01,0.02041942604856528,REFLATION,US,INF_YOY,
2003-11-01,0.019283746556473913,REFLATION,US,INF_YOY,
2003-12-01,0.020352035203520247,REFLATION,US,INF_YOY,
2004-01-01,0.020262869660460092,REFLATION,US,INF_YOY,
2004-02-01,0.01688453159041381,REFLATION,US,INF_YOY,
2004-03-01,0.017400761283306032,REFLATION,US,INF_YOY,
2004-04-01,0.022925764192139875,REFLATION,US,INF_YOY,
2004-05-01,0.028977583378895444,REFLATION,US,INF_YOY,
2004-06-01,0.03167667941015839,REFLATION,US,INF_YOY,
2004-07-01,0.02939575394665228,REFLATION,US,INF_YOY,
2004-08-01,0.025474254742547275,REFLATION,US,INF_YOY,
2004-09-01,0.025391680172879516,REFLATION,US,INF_YOY,
2004-10-01,0.03190914007571655,REFLATION,US,INF_YOY,
2004-11-01,0.03621621621621607,REFLATION,US,INF_YOY,
2004-12-01,0.033423180592991875,REFLATION,US,INF_YOY,
2005-01-01,0.028448738593666034,REFLATION,US,INF_YOY,
2005-02-01,0.030530262453133394,REFLATION,US,INF_YOY,
2005-03-01,0.032068412613575736,REFLATION,US,INF_YOY,
2005-04-01,0.03361792956243326,REFLATION,US,INF_YOY,
2005-05-01,0.02869287991498415,REFLATION,US,INF_YOY,
2005-06-01,0.02541026998411855,REFLATION,US,INF_YOY,
2005-07-01,0.03067160232681121,REFLATION,US,INF_YOY,
2005-08-01,0.03646934460887952,REFLATION,US,INF_YOY,
2005-09-01,0.04741833508956805,REFLATION,US,INF_YOY,
2005-10-01,0.04350104821802936,DISINFLATION,US,INF_YOY,
2005-11-01,0.03338549817423053,DISINFLATION,US,INF_YOY,
2005-12-01,0.03338549817423053,DISINFLATION,US,INF_YOY,
2006-01-01,0.04018789144050117,DISINFLATION,US,INF_YOY,
2006-02-01,0.0363825363825363,DISINFLATION,US,INF_YOY,
2006-03-01,0.03417918177110302,DISINFLATION,US,INF_YOY,
2006-04-01,0.03613835828600931,DISINFLATION,US,INF_YOY,
2006-05-01,0.03977272727272729,DISINFLATION,US,INF_YOY,
2006-06-01,0.041817243159525175,DISINFLATION,US,INF_YOY,
2006-07-01,0.041046690610569536,DISINFLATION,US,INF_YOY,
2006-08-01,0.03926568077511483,DISINFLATION,US,INF_YOY,
2006-09-01,0.02012072434607637,DISINFLATION,US,INF_YOY,
2006-10-01,0.014063284781516971,DISINFLATION,US,INF_YOY,
2006-11-01,0.01968702675416467,REFLATION,US,INF_YOY,
2006-12-01,0.025239777889954462,REFLATION,US,INF_YOY,
2007-01-01,0.020757651781234232,REFLATION,US,INF_YOY,
2007-02-01,0.02420260782347028,REFLATION,US,INF_YOY,
2007-03-01,0.027981972959439272,REFLATION,US,INF_YOY,
2007-04-01,0.025929247633283525,REFLATION,US,INF_YOY,
2007-05-01,0.02709885742672613,REFLATION,US,INF_YOY,
2007-06-01,0.02692765113974227,REFLATION,US,INF_YOY,
2007-07-01,0.023178905864958077,REFLATION,US,INF_YOY,
2007-08-01,0.01897448478900876,REFLATION,US,INF_YOY,
2007-09-01,0.028338264299802685,FIRE,US,INF_YOY,
2007-10-01,0.03610698365527476,FIRE,US,INF_YOY,
2007-11-01,0.04373267326732666,FIRE,US,INF_YOY,
2007-12-01,0.04108813392417532,FIRE,US,INF_YOY,
2008-01-01,0.04294695655165981,FIRE,US,INF_YOY,
2008-02-01,0.04142959270611968,FIRE,US,INF_YOY,
2008-03-01,0.03974903550134434,FIRE,US,INF_YOY,
2008-04-01,0.039037609759888126,FIRE,US,INF_YOY,
2008-05-01,0.04088413823123993,FIRE,US,INF_YOY,
2008-06-01,0.04935966105947864,FIRE,US,INF_YOY,
2008-07-01,0.054975120783418374,FIRE,US,INF_YOY,
2008-08-01,0.053080171620912386,ICE,US,INF_YOY,
2008-09-01,0.04953319875136075,ICE,US,INF_YOY,
2008-10-01,0.03731057889956513,ICE,US,INF_YOY,
2008-11-01,0.010999174706166848,ICE,US,INF_YOY,
2008-12-01,-0.0002222800255385904,ICE,US,INF_YOY,
2009-01-01,-0.0011358601902212717,ICE,US,INF_YOY,
2009-02-01,8.463140671510772e-05,ICE,US,INF_YOY,
2009-03-01,-0.004464787676623838,ICE,US,INF_YOY,
2009-04-01,-0.005763244243767063,ICE,US,INF_YOY,
2009-05-01,-0.01015761495855172,ICE,US,INF_YOY,
2009-06-01,-0.012291746182109153,ICE,US,INF_YOY,
2009-07-01,-0.01958761003762277,ICE,US,INF_YOY,
2009-08-01,-0.014838355663267633,ICE,US,INF_YOY,
2009-09-01,-0.01377942862886472,ICE,US,INF_YOY,
2009-10-01,-0.002239682942003385,ICE,US,INF_YOY,
2009-11-01,0.019145871744709275,REFLATION,US,INF_YOY,
2009-12-01,0.028141231232083674,REFLATION,US,INF_YOY,
2010-01-01,0.026211113889767157,DISINFLATION,US,INF_YOY,
2010-02-01,0.02151336357866529,DISINFLATION,US,INF_YOY,
2010-03-01,0.022861714393279886,DISINFLATION,US,INF_YOY,
2010-04-01,0.022067707525304403,DISINFLATION,US,INF_YOY,
2010-05-01,0.020035489292185682,DISINFLATION,US,INF_YOY,
2010-06-01,0.011215605940686268,DISINFLATION,US,INF_YOY,
2010-07-01,0.013407784804821077,DISINFLATION,US,INF_YOY,
2010-08-01,0.011501775395112546,DISINFLATION,US,INF_YOY,
2010-09-01,0.011183122472331775,DISINFLATION,US,INF_YOY,
2010-10-01,0.011666951489314625,DISINFLATION,US,INF_YOY,
2010-11-01,0.01084544776600338,DISINFLATION,US,INF_YOY,
2010-12-01,0.01437793022217937,REFLATION,US,INF_YOY,
2011-01-01,0.017007834915029774,REFLATION,US,INF_YOY,
2011-02-01,0.02124898173333145,REFLATION,US,INF_YOY,
2011-03-01,0.02619241510354109,REFLATION,US,INF_YOY,
2011-04-01,0.030772344447868694,REFLATION,US,INF_YOY,
2011-05-01,0.034589718808965,REFLATION,US,INF_YOY,
2011-06-01,0.03502318150636041,REFLATION,US,INF_YOY,
2011-07-01,0.035798809769996165,REFLATION,US,INF_YOY,
2011-08-01,0.0375499603070808,REFLATION,US,INF_YOY,
2011-09-01,0.03812621692818685,REFLATION,US,INF_YOY,
2011-10-01,0.035222681306640524,DISINFLATION,US,INF_YOY,
2011-11-01,0.03451432214581729,DISINFLATION,US,INF_YOY,
2011-12-01,0.03062066838419386,DISINFLATION,US,INF_YOY,
2012-01-01,0.030087663379855023,DISINFLATION,US,INF_YOY,
2012-02-01,0.028981784423473878,DISINFLATION,US,INF_YOY,
2012-03-01,0.025828752813320977,DISINFLATION,US,INF_YOY,
2012-04-01,0.022731633741348567,DISINFLATION,US,INF_YOY,
2012-05-01,0.01737942937466075,DISINFLATION,US,INF_YOY,
2012-06-01,0.01653870448297634,DISINFLATION,US,INF_YOY,
2012-07-01,0.014175114798464783,DISINFLATION,US,INF_YOY,
2012-08-01,0.016859349154821235,DISINFLATION,US,INF_YOY,
2012-09-01,0.019497168982819613,DISINFLATION,US,INF_YOY,
2012-10-01,0.021556780595369363,DISINFLATION,US,INF_YOY,
2012-11-01,0.017960197033926262,DISINFLATION,US,INF_YOY,
2012-12-01,0.017595049796895523,DISINFLATION,US,INF_YOY,
2013-01-01,0.01684061762098299,DISINFLATION,US,INF_YOY,
2013-02-01,0.020181404902574807,DISINFLATION,US,INF_YOY,
2013-03-01,0.015187472411246183,DISINFLATION,US,INF_YOY,
2013-04-01,0.01138808047576867,DISINFLATION,US,INF_YOY,
2013-05-01,0.013903888279197085,DISINFLATION,US,INF_YOY,
2013-06-01,0.017157935271568725,DISINFLATION,US,INF_YOY,
2013-07-01,0.01885471805415806,DISINFLATION,US,INF_YOY,
2013-08-01,0.01538809488600279,DISINFLATION,US,INF_YOY,
2013-09-01,0.010947341081747997,DISINFLATION,US,INF_YOY,
2013-10-01,0.00876799143491147,DISINFLATION,US,INF_YOY,
2013-11-01,0.012328701961954458,DISINFLATION,US,INF_YOY,
2013-12-01,0.015128383667573297,DISINFLATION,US,INF_YOY,
2014-01-01,0.01557758795574915,DISINFLATION,US,INF_YOY,
2014-02-01,0.011204746347724948,DISINFLATION,US,INF_YOY,
2014-03-01,0.016126949139408042,DISINFLATION,US,INF_YOY,
2014-04-01,0.02015125303606169,DISINFLATION,US,INF_YOY,
2014-05-01,0.02166947687079812,DISINFLATION,US,INF_YOY,
2014-06-01,0.020589816945944195,DISINFLATION,US,INF_YOY,
2014-07-01,0.019742378703305974,DISINFLATION,US,INF_YOY,
2014-08-01,0.017150983482969062,DISINFLATION,US,INF_YOY,
2014-09-01,0.016840509711232077,DISINFLATION,US,INF_YOY,
2014-10-01,0.016095417021513292,DISINFLATION,US,INF_YOY,
2014-11-01,0.01231524989320798,DISINFLATION,US,INF_YOY,
2014-12-01,0.006531213919623191,DISINFLATION,US,INF_YOY,
2015-01-01,-0.002299309782054282,DISINFLATION,US,INF_YOY,
2015-02-01,-0.0008703146293520536,REFLATION,US,INF_YOY,
2015-03-01,-0.00022031284423873476,REFLATION,US,INF_YOY,
2015-04-01,-0.0010403098939391064,REFLATION,US,INF_YOY,
2015-05-01,0.0003503321824429584,REFLATION,US,INF_YOY,
2015-06-01,0.001795718097550525,REFLATION,US,INF_YOY,
2015-07-01,0.0022568611104094582,REFLATION,US,INF_YOY,
2015-08-01,0.002413037985344868,REFLATION,US,INF_YOY,
2015-09-01,8.842961634170088e-05,REFLATION,US,INF_YOY,
2015-10-01,0.0012761656067050708,REFLATION,US,INF_YOY,
2015-11-01,0.004363182169185187,REFLATION,US,INF_YOY,
2015-12-01,0.006387247515364791,REFLATION,US,INF_YOY,
2016-01-01,0.012375025026943876,REFLATION,US,INF_YOY,
2016-02-01,0.008472775790126619,REFLATION,US,INF_YOY,
2016-03-01,0.008916160965521946,REFLATION,US,INF_YOY,
2016-04-01,0.011726257503534843,REFLATION,US,INF_YOY,
2016-05-01,0.010784764621246223,REFLATION,US,INF_YOY,
2016-06-01,0.010792865347959424,REFLATION,US,INF_YOY,
2016-07-01,0.008683633430518256,REFLATION,US,INF_YOY,
2016-08-01,0.010553158595656864,REFLATION,US,INF_YOY,
2016-09-01,0.015486446201652182,REFLATION,US,INF_YOY,
2016-10-01,0.01685924966243646,REFLATION,US,INF_YOY,
2016-11-01,0.016843334719788938,REFLATION,US,INF_YOY,
2016-12-01,0.020507989115119862,REFLATION,US,INF_YOY,
2017-01-01,0.025103933482571117,REFLATION,US,INF_YOY,
2017-02-01,0.028103616813294208,REFLATION,US,INF_YOY,
2017-03-01,0.0244119623655914,REFLATION,US,INF_YOY,
2017-04-01,0.02176223471915395,REFLATION,US,INF_YOY,
2017-05-01,0.018563431667619756,REFLATION,US,INF_YOY,
2017-06-01,0.01640565809959127,REFLATION,US,INF_YOY,
2017-07-01,0.017251073506566073,REFLATION,US,INF_YOY,
2017-08-01,0.0192812155729698,REFLATION,US,INF_YOY,
2017-09-01,0.021805652303711787,REFLATION,US,INF_YOY,
2017-10-01,0.02020757753132485,REFLATION,US,INF_YOY,
2017-11-01,0.02172493864295566,REFLATION,US,INF_YOY,
2017-12-01,0.021299307195522532,REFLATION,US,INF_YOY,
